CPUs Experimento Ambiente Tempo
20 30 nativo 79.122
1 1 xen 1164.372
1 2 xen 1166.658
1 3 xen 1166.349
1 4 xen 1146.229
1 5 xen 1170.313
1 6 xen 1164.503
1 7 xen 1155.995
1 8 xen 1164.155
1 9 xen 1151.059
1 10 xen 1146.975
1 11 xen 1156.053
1 12 xen 1158.983
1 13 xen 1168.109
1 14 xen 1153.435
1 15 xen 1155.519
1 16 xen 1171.094
1 17 xen 1145.242
1 18 xen 1145.151
1 19 xen 1147.658
1 20 xen 1175.181
1 21 xen 1184.538
1 22 xen 1171.047
1 23 xen 1191.371
1 24 xen 1178.088
1 25 xen 1172.359
1 26 xen 1174.373
1 27 xen 1153.755
1 28 xen 1174.563
1 29 xen 1166.232
1 30 xen 1173.931
2 1 xen 598.069
2 2 xen 591.218
2 3 xen 593.761
2 4 xen 598.894
2 5 xen 595.723
2 6 xen 594.273
2 7 xen 598.228
2 8 xen 595.472
2 9 xen 599.046
2 10 xen 597.748
2 11 xen 599.352
2 12 xen 597.865
2 13 xen 585.995
2 14 xen 602.486
2 15 xen 594.397
2 16 xen 596.554
2 17 xen 598.362
2 18 xen 595.843
2 19 xen 605.291
2 20 xen 598.646
2 21 xen 596.096
2 22 xen 595.488
2 23 xen 594.289
2 24 xen 599.758
2 25 xen 598.629
2 26 xen 597.704
2 27 xen 613.778
2 28 xen 612.136
2 29 xen 614.653
2 30 xen 615.423
4 1 xen 336.939
4 2 xen 336.241
4 3 xen 335.908
4 4 xen 335.687
4 5 xen 336.447
4 6 xen 334.932
4 7 xen 325.920
4 8 xen 317.449
4 9 xen 316.722
4 10 xen 317.908
4 11 xen 316.877
4 12 xen 317.720
4 13 xen 318.426
4 14 xen 317.199
4 15 xen 317.032
4 16 xen 317.003
4 17 xen 317.767
4 18 xen 314.007
4 19 xen 316.280
4 20 xen 317.873
4 21 xen 314.407
4 22 xen 314.108
4 23 xen 313.277
4 24 xen 312.800
4 25 xen 316.143
4 26 xen 317.522
4 27 xen 317.694
4 28 xen 316.372
4 29 xen 317.288
4 30 xen 317.213
8 1 xen 183.362
8 2 xen 177.078
8 3 xen 177.003
8 4 xen 176.637
8 5 xen 176.159
8 6 xen 178.810
8 7 xen 178.597
8 8 xen 180.278
8 9 xen 178.373
8 10 xen 190.068
8 11 xen 193.931
8 12 xen 176.611
8 13 xen 176.858
8 14 xen 176.915
8 15 xen 176.729
8 16 xen 176.553
8 17 xen 176.698
8 18 xen 178.014
8 19 xen 186.979
8 20 xen 178.331
8 21 xen 179.659
8 22 xen 185.712
8 23 xen 184.983
8 24 xen 175.947
8 25 xen 175.264
8 26 xen 177.218
8 27 xen 178.085
8 28 xen 177.660
8 29 xen 177.769
8 30 xen 182.014
10 1 xen 154.259
10 2 xen 152.748
10 3 xen 153.360
10 4 xen 165.057
10 5 xen 170.418
10 6 xen 157.694
10 7 xen 165.715
10 8 xen 153.385
10 9 xen 159.576
10 10 xen 167.639
10 11 xen 161.328
10 12 xen 155.692
10 13 xen 153.672
10 14 xen 153.404
10 15 xen 156.202
10 16 xen 157.752
10 17 xen 166.274
10 18 xen 151.630
10 19 xen 164.410
10 20 xen 157.306
10 21 xen 169.862
10 22 xen 158.914
10 23 xen 152.113
10 24 xen 152.086
10 25 xen 155.753
10 26 xen 168.891
10 27 xen 161.779
10 28 xen 155.535
10 29 xen 162.104
10 30 xen 164.757
16 1 xen 127.379
16 2 xen 125.114
16 3 xen 135.164
16 4 xen 132.344
16 5 xen 127.629
16 6 xen 131.774
16 7 xen 125.962
