CPUs Experimento Ambiente Tempo
2 17 xen 176.344
2 18 xen 176.366
2 19 xen 177.012
2 20 xen 176.306
2 21 xen 176.387
2 22 xen 176.656
2 23 xen 176.341
2 24 xen 176.827
2 25 xen 176.596
2 26 xen 176.328
2 27 xen 176.421
2 28 xen 176.152
2 29 xen 176.305
2 30 xen 176.623
4 1 xen 97.302
4 2 xen 96.847
4 3 xen 96.885
4 4 xen 96.729
4 5 xen 96.753
4 6 xen 96.689
4 7 xen 97.309
4 8 xen 96.932
4 9 xen 96.720
4 10 xen 96.838
4 11 xen 96.851
4 12 xen 97.016
4 13 xen 96.837
4 14 xen 96.861
4 15 xen 97.047
4 16 xen 96.861
4 17 xen 97.052
4 18 xen 97.016
4 19 xen 96.883
4 20 xen 97.025
4 21 xen 97.170
4 22 xen 97.467
4 23 xen 96.908
4 24 xen 97.047
4 25 xen 97.172
4 26 xen 97.185
4 27 xen 97.121
4 28 xen 97.152
4 29 xen 97.378
4 30 xen 97.077
8 1 xen 58.285
8 2 xen 58.347
8 3 xen 58.153
8 4 xen 58.073
8 5 xen 58.453
8 6 xen 58.388
8 7 xen 58.305
8 8 xen 58.144
8 9 xen 58.505
8 10 xen 58.355
8 11 xen 58.439
8 12 xen 58.560
8 13 xen 58.638
8 14 xen 58.470
8 15 xen 59.117
8 16 xen 58.494
8 17 xen 58.366
8 18 xen 58.502
8 19 xen 58.311
8 20 xen 58.491
8 21 xen 58.159
8 22 xen 58.202
8 23 xen 59.758
8 24 xen 59.408
8 25 xen 59.419
8 26 xen 59.282
8 27 xen 59.253
8 28 xen 61.175
8 29 xen 61.208
8 30 xen 61.386
10 1 xen 50.870
10 2 xen 49.932
10 3 xen 49.788
10 4 xen 50.014
10 5 xen 49.715
10 6 xen 50.145
10 7 xen 50.088
10 8 xen 50.001
10 9 xen 50.459
10 10 xen 50.960
10 11 xen 50.158
10 12 xen 50.082
10 13 xen 50.728
10 14 xen 50.187
10 15 xen 50.915
10 16 xen 50.240
10 17 xen 50.952
10 18 xen 49.790
10 19 xen 49.796
10 20 xen 49.869
10 21 xen 51.177
10 22 xen 51.142
10 23 xen 53.098
10 24 xen 49.833
10 25 xen 49.900
10 26 xen 49.984
10 27 xen 49.867
10 28 xen 49.979
10 29 xen 50.144
10 30 xen 50.375
16 1 xen 37.581
16 2 xen 38.703
16 3 xen 37.970
16 4 xen 38.612
16 5 xen 39.864
16 6 xen 38.049
16 7 xen 37.753
16 8 xen 38.950
16 9 xen 39.178
16 10 xen 38.363
16 11 xen 37.706
16 12 xen 37.642
16 13 xen 38.117
16 14 xen 39.290
16 15 xen 38.400
16 16 xen 39.147
16 17 xen 38.973
16 18 xen 40.116
16 19 xen 38.363
16 20 xen 37.912
16 21 xen 38.684
16 22 xen 38.279
16 23 xen 39.374
16 24 xen 39.965
16 25 xen 37.817
16 26 xen 39.279
16 27 xen 38.556
16 28 xen 39.479
16 29 xen 38.294
16 30 xen 39.466
20 1 xen 37.085
20 2 xen 36.273
20 3 xen 36.206
20 4 xen 38.975
20 5 xen 34.898
20 6 xen 39.491
20 7 xen 38.343
20 8 xen 36.598
20 9 xen 35.526
20 10 xen 35.746
20 11 xen 37.898
20 12 xen 37.668
20 13 xen 36.022
20 14 xen 37.500
20 15 xen 36.695
20 16 xen 34.930
20 17 xen 35.829
20 18 xen 36.863
20 19 xen 37.567
20 20 xen 34.013
20 21 xen 34.430
20 22 xen 38.851
20 23 xen 36.783
20 24 xen 35.351
20 25 xen 38.540
20 26 xen 36.888
20 27 xen 36.074
20 28 xen 37.844
20 29 xen 36.728
20 30 xen 36.621
32 1 xen 36.401
32 2 xen 35.525
32 3 xen 35.468
32 4 xen 36.207
32 5 xen 36.677
32 6 xen 36.113
32 7 xen 35.954
32 8 xen 36.750
32 9 xen 36.661
32 10 xen 36.433
32 11 xen 36.315
32 12 xen 36.467
32 13 xen 36.000
32 14 xen 36.325
32 15 xen 36.284
32 16 xen 37.015
32 17 xen 35.700
32 18 xen 35.674
