CPUs Experimento Ambiente Tempo
10 27 nativo 7.215
10 28 nativo 7.229
10 29 nativo 7.216
10 30 nativo 7.221
16 1 nativo 4.990
16 2 nativo 4.991
16 3 nativo 4.971
16 4 nativo 5.007
16 5 nativo 4.975
16 6 nativo 4.977
16 7 nativo 4.948
16 8 nativo 5.310
16 9 nativo 4.966
16 10 nativo 5.032
16 11 nativo 4.989
16 12 nativo 4.984
16 13 nativo 4.984
16 14 nativo 5.006
16 15 nativo 4.984
16 16 nativo 4.968
16 17 nativo 5.014
16 18 nativo 5.002
16 19 nativo 4.956
16 20 nativo 4.978
16 21 nativo 4.967
16 22 nativo 4.974
16 23 nativo 4.969
16 24 nativo 4.995
16 25 nativo 4.986
16 26 nativo 4.982
16 27 nativo 4.989
16 28 nativo 4.978
16 29 nativo 4.977
16 30 nativo 4.990
20 1 nativo 4.346
20 2 nativo 4.322
20 3 nativo 4.314
20 4 nativo 4.355
20 5 nativo 4.307
20 6 nativo 4.346
20 7 nativo 4.331
20 8 nativo 4.296
20 9 nativo 4.325
20 10 nativo 4.317
20 11 nativo 4.269
20 12 nativo 4.322
20 13 nativo 4.320
20 14 nativo 4.350
20 15 nativo 4.306
20 16 nativo 4.354
20 17 nativo 4.328
20 18 nativo 4.334
20 19 nativo 4.313
20 20 nativo 4.386
20 21 nativo 4.337
20 22 nativo 4.350
20 23 nativo 4.271
20 24 nativo 4.318
20 25 nativo 4.325
20 26 nativo 4.335
20 27 nativo 4.314
20 28 nativo 4.374
20 29 nativo 4.838
20 30 nativo 4.372
1 1 xen 55.536
1 2 xen 54.476
1 3 xen 54.138
1 4 xen 54.382
1 5 xen 54.251
1 6 xen 54.427
1 7 xen 54.495
1 8 xen 55.552
1 9 xen 54.332
1 10 xen 54.273
1 11 xen 54.547
1 12 xen 54.370
1 13 xen 54.946
1 14 xen 54.210
1 15 xen 54.650
1 16 xen 54.267
1 17 xen 54.368
1 18 xen 54.277
1 19 xen 54.357
1 20 xen 54.483
1 21 xen 54.429
1 22 xen 54.309
1 23 xen 54.371
1 24 xen 54.891
1 25 xen 54.401
1 26 xen 54.438
1 27 xen 54.546
1 28 xen 54.444
1 29 xen 54.308
1 30 xen 54.998
2 1 xen 31.983
2 2 xen 30.119
2 3 xen 30.103
2 4 xen 30.200
2 5 xen 30.032
2 6 xen 30.258
2 7 xen 30.282
2 8 xen 30.003
2 9 xen 30.330
2 10 xen 30.200
2 11 xen 29.996
2 12 xen 30.042
2 13 xen 30.055
2 14 xen 29.976
2 15 xen 30.032
2 16 xen 30.036
2 17 xen 30.024
2 18 xen 30.062
2 19 xen 30.020
2 20 xen 30.116
