CPUs Experimento Ambiente Tempo
16 24 nativo 12.795
16 25 nativo 12.816
16 26 nativo 12.825
16 27 nativo 12.807
16 28 nativo 12.830
16 29 nativo 12.816
16 30 nativo 12.812
20 1 nativo 11.340
20 2 nativo 11.174
20 3 nativo 11.126
20 4 nativo 11.215
20 5 nativo 11.226
20 6 nativo 11.610
20 7 nativo 11.469
20 8 nativo 11.205
20 9 nativo 11.486
20 10 nativo 11.074
20 11 nativo 11.177
20 12 nativo 11.078
20 13 nativo 11.066
20 14 nativo 11.076
20 15 nativo 11.199
20 16 nativo 11.175
20 17 nativo 11.212
20 18 nativo 11.136
20 19 nativo 11.498
20 20 nativo 11.150
20 21 nativo 11.179
20 22 nativo 11.243
20 23 nativo 11.427
20 24 nativo 11.454
20 25 nativo 11.291
20 26 nativo 11.129
20 27 nativo 11.107
20 28 nativo 11.219
20 29 nativo 11.082
20 30 nativo 11.137
1 1 xen 158.771
1 2 xen 157.925
1 3 xen 157.823
1 4 xen 158.051
1 5 xen 157.415
1 6 xen 157.928
1 7 xen 157.957
1 8 xen 157.604
1 9 xen 157.429
1 10 xen 155.908
1 11 xen 156.417
1 12 xen 156.325
1 13 xen 156.719
1 14 xen 156.540
1 15 xen 158.178
1 16 xen 156.679
1 17 xen 156.637
1 18 xen 158.132
1 19 xen 156.835
1 20 xen 156.973
1 21 xen 156.853
1 22 xen 156.863
1 23 xen 158.697
1 24 xen 156.984
1 25 xen 157.552
1 26 xen 157.084
1 27 xen 156.812
1 28 xen 156.525
1 29 xen 158.320
1 30 xen 156.571
2 1 xen 83.481
2 2 xen 83.629
2 3 xen 84.016
2 4 xen 83.758
2 5 xen 83.360
2 6 xen 83.781
2 7 xen 83.868
2 8 xen 83.847
2 9 xen 83.647
2 10 xen 84.138
2 11 xen 83.890
2 12 xen 84.266
2 13 xen 83.627
2 14 xen 83.884
2 15 xen 84.045
2 16 xen 84.235
2 17 xen 84.225
2 18 xen 83.748
2 19 xen 83.962
2 20 xen 84.355
2 21 xen 84.025
2 22 xen 83.679
2 23 xen 84.111
2 24 xen 84.057
2 25 xen 83.867
2 26 xen 83.860
2 27 xen 84.140
2 28 xen 84.134
2 29 xen 84.487
2 30 xen 83.951
4 1 xen 44.271
4 2 xen 45.624
4 3 xen 44.233
4 4 xen 53.440
4 5 xen 42.979
4 6 xen 45.957
4 7 xen 42.971
4 8 xen 43.385
4 9 xen 49.194
4 10 xen 45.650
4 11 xen 43.595
4 12 xen 44.558
4 13 xen 43.296
4 14 xen 44.084
4 15 xen 46.242
4 16 xen 42.869
4 17 xen 44.284
4 18 xen 42.618
4 19 xen 43.878
4 20 xen 43.541
4 21 xen 43.126
4 22 xen 43.431
4 23 xen 43.939
4 24 xen 43.355
4 25 xen 45.798
4 26 xen 43.183
4 27 xen 43.659
4 28 xen 44.162
4 29 xen 45.719
4 30 xen 42.749
8 1 xen 24.191
8 2 xen 24.407
8 3 xen 24.073
8 4 xen 24.692
8 5 xen 24.607
8 6 xen 29.885
8 7 xen 24.745
8 8 xen 24.213
8 9 xen 24.426
8 10 xen 24.538
8 11 xen 24.594
8 12 xen 24.626
8 13 xen 24.827
8 14 xen 24.200
8 15 xen 24.716
8 16 xen 24.904
8 17 xen 24.106
8 18 xen 24.985
8 19 xen 24.955
8 20 xen 24.713
8 21 xen 30.795
8 22 xen 24.013
8 23 xen 24.557
8 24 xen 24.063
8 25 xen 23.977
8 26 xen 24.827
8 27 xen 24.789
8 28 xen 24.144
8 29 xen 25.431
8 30 xen 24.923
10 1 xen 20.935
10 2 xen 30.136
10 3 xen 22.363
10 4 xen 30.163
10 5 xen 20.881
10 6 xen 22.372
10 7 xen 20.970
10 8 xen 20.963
10 9 xen 31.008
10 10 xen 26.362
10 11 xen 21.145
10 12 xen 21.484
10 13 xen 24.834
10 14 xen 21.288
10 15 xen 20.790
10 16 xen 24.231
10 17 xen 21.119
10 18 xen 27.189
10 19 xen 21.194
10 20 xen 20.871
10 21 xen 20.782
10 22 xen 21.550
10 23 xen 21.255
10 24 xen 20.864
10 25 xen 23.155
10 26 xen 21.303
10 27 xen 21.364
10 28 xen 21.107
10 29 xen 21.149
10 30 xen 21.337
16 1 xen 24.363
16 2 xen 13.457
16 3 xen 17.393
16 4 xen 14.440
16 5 xen 13.631
16 6 xen 13.442
16 7 xen 16.072
16 8 xen 13.478
16 9 xen 17.714
16 10 xen 16.439
16 11 xen 13.958
16 12 xen 14.658
16 13 xen 17.220
16 14 xen 15.941
16 15 xen 13.394
16 16 xen 13.415
16 17 xen 18.833
16 18 xen 15.290
16 19 xen 13.593
16 20 xen 22.696
16 21 xen 13.506
16 22 xen 14.035
16 23 xen 13.381
16 24 xen 17.922
16 25 xen 14.680
