CPUs Experimento Ambiente Tempo
1 1 xen 156.132
1 2 xen 157.383
1 3 xen 157.046
1 4 xen 156.757
1 5 xen 157.850
1 6 xen 156.746
1 7 xen 157.549
1 8 xen 156.413
1 9 xen 156.224
1 10 xen 156.932
1 11 xen 156.195
1 12 xen 157.042
1 13 xen 157.252
1 14 xen 156.823
1 15 xen 156.708
1 16 xen 156.933
1 17 xen 156.437
1 18 xen 157.181
1 19 xen 157.312
1 20 xen 158.584
1 21 xen 158.935
1 22 xen 156.372
1 23 xen 158.183
1 24 xen 156.824
1 25 xen 157.534
1 26 xen 157.412
1 27 xen 157.280
1 28 xen 160.968
1 29 xen 156.450
1 30 xen 157.163
2 1 xen 83.624
2 2 xen 83.511
2 3 xen 83.977
2 4 xen 84.150
2 5 xen 83.869
2 6 xen 83.843
2 7 xen 83.743
2 8 xen 83.648
2 9 xen 83.752
2 10 xen 83.916
2 11 xen 84.658
2 12 xen 83.897
2 13 xen 80.723
2 14 xen 80.711
2 15 xen 80.677
2 16 xen 81.089
2 17 xen 81.208
2 18 xen 81.124
2 19 xen 80.961
2 20 xen 81.071
2 21 xen 80.901
2 22 xen 80.850
2 23 xen 80.996
2 24 xen 80.797
2 25 xen 80.926
2 26 xen 84.183
2 27 xen 83.366
2 28 xen 83.491
2 29 xen 83.385
2 30 xen 84.476
4 1 xen 44.462
4 2 xen 43.821
4 3 xen 49.518
4 4 xen 43.842
4 5 xen 44.500
4 6 xen 42.694
4 7 xen 42.997
4 8 xen 42.687
4 9 xen 44.258
4 10 xen 47.295
4 11 xen 43.990
4 12 xen 44.036
4 13 xen 43.961
4 14 xen 43.348
4 15 xen 45.786
4 16 xen 42.833
4 17 xen 44.282
4 18 xen 43.279
4 19 xen 44.390
4 20 xen 43.747
4 21 xen 43.648
4 22 xen 42.729
4 23 xen 46.028
4 24 xen 42.548
4 25 xen 43.180
4 26 xen 42.612
4 27 xen 44.185
4 28 xen 43.220
4 29 xen 45.743
4 30 xen 43.041
8 1 xen 102.329
8 2 xen 24.272
8 3 xen 24.251
8 4 xen 24.760
8 5 xen 30.972
8 6 xen 24.666
8 7 xen 24.405
8 8 xen 24.515
8 9 xen 24.362
8 10 xen 24.013
8 11 xen 24.134
8 12 xen 26.671
8 13 xen 24.091
8 14 xen 23.931
8 15 xen 24.780
8 16 xen 24.434
8 17 xen 24.471
8 18 xen 24.596
8 19 xen 24.240
8 20 xen 24.876
8 21 xen 24.276
8 22 xen 24.835
8 23 xen 24.516
8 24 xen 24.044
8 25 xen 24.869
8 26 xen 24.962
8 27 xen 24.130
8 28 xen 24.222
8 29 xen 25.514
8 30 xen 24.187
10 1 xen 20.932
10 2 xen 21.005
10 3 xen 23.015
10 4 xen 20.987
10 5 xen 21.082
10 6 xen 21.021
10 7 xen 21.029
10 8 xen 20.960
10 9 xen 21.828
10 10 xen 25.704
10 11 xen 27.107
10 12 xen 21.736
10 13 xen 21.237
10 14 xen 20.924
10 15 xen 21.470
10 16 xen 21.356
10 17 xen 21.242
10 18 xen 21.257
10 19 xen 21.313
10 20 xen 22.615
10 21 xen 22.588
10 22 xen 23.825
10 23 xen 21.467
10 24 xen 21.136
10 25 xen 21.260
10 26 xen 21.112
10 27 xen 21.415
10 28 xen 21.210
10 29 xen 21.412
10 30 xen 21.183
16 1 xen 13.443
16 2 xen 18.006
16 3 xen 21.509
16 4 xen 20.756
16 5 xen 13.415
16 6 xen 19.630
16 7 xen 19.018
16 8 xen 20.563
16 9 xen 20.059
16 10 xen 17.504
16 11 xen 16.627
16 12 xen 20.501
16 13 xen 16.383
16 14 xen 15.260
16 15 xen 13.658
16 16 xen 13.683
16 17 xen 15.367
16 18 xen 17.726
16 19 xen 14.506
16 20 xen 14.567
16 21 xen 17.928
16 22 xen 14.410
16 23 xen 13.675
16 24 xen 13.822
16 25 xen 13.617
16 26 xen 14.142
16 27 xen 19.291
16 28 xen 15.020
16 29 xen 15.583
16 30 xen 14.461
20 1 xen 19.928
20 2 xen 19.673
20 3 xen 13.529
20 4 xen 19.629
20 5 xen 13.214
20 6 xen 12.069
20 7 xen 19.578
20 8 xen 19.498
20 9 xen 19.711
20 10 xen 19.872
20 11 xen 18.015
20 12 xen 18.750
20 13 xen 15.287
20 14 xen 19.759
20 15 xen 20.384
20 16 xen 19.710
20 17 xen 17.068
20 18 xen 19.921
20 19 xen 15.852
20 20 xen 21.922
20 21 xen 20.426
20 22 xen 21.200
20 23 xen 19.336
20 24 xen 18.232
20 25 xen 20.422
20 26 xen 19.879
20 27 xen 19.316
20 28 xen 19.137
20 29 xen 21.572
20 30 xen 20.813
32 1 xen 14.182
32 2 xen 15.816
32 3 xen 13.992
32 4 xen 17.188
32 5 xen 16.908
32 6 xen 16.273
32 7 xen 13.760
32 8 xen 14.116
32 9 xen 15.825
32 10 xen 16.117
32 11 xen 15.951
