CPUs Experimento Ambiente Tempo
8 18 nativo 8.733
8 19 nativo 8.756
8 20 nativo 8.746
8 21 nativo 8.770
8 22 nativo 8.739
8 23 nativo 8.750
8 24 nativo 8.757
8 25 nativo 8.777
8 26 nativo 8.745
8 27 nativo 8.740
8 28 nativo 8.761
8 29 nativo 8.704
8 30 nativo 8.739
10 1 nativo 7.281
10 2 nativo 7.290
10 3 nativo 7.275
10 4 nativo 7.295
10 5 nativo 7.258
10 6 nativo 7.294
10 7 nativo 7.315
10 8 nativo 7.286
10 9 nativo 7.270
10 10 nativo 7.276
10 11 nativo 7.269
10 12 nativo 7.291
10 13 nativo 7.308
10 14 nativo 7.315
10 15 nativo 7.237
10 16 nativo 7.274
10 17 nativo 7.262
10 18 nativo 7.279
10 19 nativo 7.499
10 20 nativo 7.277
10 21 nativo 7.273
10 22 nativo 7.302
10 23 nativo 7.266
10 24 nativo 7.299
10 25 nativo 7.292
10 26 nativo 7.305
10 27 nativo 7.321
10 28 nativo 7.282
10 29 nativo 7.241
10 30 nativo 7.294
16 1 nativo 5.005
16 2 nativo 5.026
16 3 nativo 5.008
16 4 nativo 5.025
16 5 nativo 5.027
16 6 nativo 5.000
16 7 nativo 5.313
16 8 nativo 4.992
16 9 nativo 5.029
16 10 nativo 5.007
16 11 nativo 5.035
16 12 nativo 5.036
16 13 nativo 5.033
16 14 nativo 5.020
16 15 nativo 5.068
16 16 nativo 4.982
16 17 nativo 5.034
16 18 nativo 5.013
16 19 nativo 4.992
16 20 nativo 5.037
16 21 nativo 4.999
16 22 nativo 5.023
16 23 nativo 5.022
16 24 nativo 5.067
16 25 nativo 5.002
16 26 nativo 4.999
16 27 nativo 5.027
16 28 nativo 5.023
16 29 nativo 5.033
16 30 nativo 4.995
20 1 nativo 4.319
20 2 nativo 4.418
20 3 nativo 4.363
20 4 nativo 4.374
20 5 nativo 4.399
20 6 nativo 4.382
20 7 nativo 4.338
20 8 nativo 4.397
20 9 nativo 4.360
20 10 nativo 4.456
20 11 nativo 4.320
20 12 nativo 4.329
20 13 nativo 4.495
20 14 nativo 4.353
20 15 nativo 4.323
20 16 nativo 4.318
20 17 nativo 4.364
20 18 nativo 4.293
20 19 nativo 4.413
20 20 nativo 4.312
20 21 nativo 4.346
20 22 nativo 4.474
20 23 nativo 4.506
20 24 nativo 4.297
20 25 nativo 4.392
20 26 nativo 4.422
20 27 nativo 4.310
20 28 nativo 4.326
20 29 nativo 4.411
20 30 nativo 4.398
32 1 nativo 6.281
32 2 nativo 5.599
32 3 nativo 5.716
32 4 nativo 5.800
32 5 nativo 5.510
32 6 nativo 5.335
32 7 nativo 5.511
32 8 nativo 5.551
32 9 nativo 5.576
32 10 nativo 5.423
32 11 nativo 5.528
32 12 nativo 5.460
32 13 nativo 5.209
32 14 nativo 5.461
32 15 nativo 5.581
32 16 nativo 5.495
32 17 nativo 5.429
32 18 nativo 5.306
32 19 nativo 5.568
32 20 nativo 5.355
32 21 nativo 5.555
32 22 nativo 5.589
32 23 nativo 5.490
32 24 nativo 5.513
32 25 nativo 5.519
32 26 nativo 5.592
32 27 nativo 5.534
32 28 nativo 5.314
32 29 nativo 5.634
32 30 nativo 5.338
40 1 nativo 4.727
40 2 nativo 4.589
40 3 nativo 4.641
40 4 nativo 4.582
40 5 nativo 4.455
40 6 nativo 4.675
40 7 nativo 4.637
40 8 nativo 6.533
40 9 nativo 4.736
40 10 nativo 4.860
40 11 nativo 4.525
40 12 nativo 4.353
40 13 nativo 4.562
40 14 nativo 5.141
40 15 nativo 4.567
40 16 nativo 4.781
40 17 nativo 4.450
40 18 nativo 4.654
40 19 nativo 4.517
40 20 nativo 4.567
40 21 nativo 4.576
40 22 nativo 4.545
40 23 nativo 4.613
40 24 nativo 4.841
40 25 nativo 4.569
40 26 nativo 4.577
40 27 nativo 4.718
40 28 nativo 4.503
40 29 nativo 4.462
40 30 nativo 4.601
1 1 xen 54.652
1 2 xen 54.528
1 3 xen 54.403
1 4 xen 54.619
1 5 xen 54.700
1 6 xen 54.365
1 7 xen 54.379
1 8 xen 54.252
1 9 xen 54.048
1 10 xen 54.194
1 11 xen 54.292
1 12 xen 54.269
1 13 xen 54.398
1 14 xen 54.335
1 15 xen 54.296
1 16 xen 54.282
1 17 xen 54.437
1 18 xen 54.385
1 19 xen 54.455
1 20 xen 55.178
1 21 xen 55.038
1 22 xen 54.629
1 23 xen 54.822
1 24 xen 54.772
1 25 xen 54.738
1 26 xen 54.561
1 27 xen 54.826
1 28 xen 54.737
1 29 xen 54.947
1 30 xen 55.096
2 1 xen 31.866
2 2 xen 31.695
2 3 xen 31.817
2 4 xen 31.614
2 5 xen 31.685
2 6 xen 31.587
2 7 xen 31.621
2 8 xen 31.807
2 9 xen 31.824
2 10 xen 31.721
2 11 xen 31.773
2 12 xen 31.919
2 13 xen 31.991
2 14 xen 31.775
2 15 xen 31.625
2 16 xen 31.616
2 17 xen 31.654
2 18 xen 31.730
2 19 xen 31.741
2 20 xen 31.808
2 21 xen 31.795
2 22 xen 31.828
2 23 xen 31.962
2 24 xen 30.072
2 25 xen 30.056
2 26 xen 30.207
2 27 xen 30.000
2 28 xen 30.028
2 29 xen 30.076
2 30 xen 30.140
4 1 xen 17.028
4 2 xen 16.580
4 3 xen 16.546
4 4 xen 16.930
4 5 xen 16.583
4 6 xen 16.761
4 7 xen 16.747
4 8 xen 19.333
4 9 xen 16.599
4 10 xen 16.595
4 11 xen 16.966
4 12 xen 16.542
4 13 xen 16.947
4 14 xen 16.484
4 15 xen 18.449
4 16 xen 16.600
4 17 xen 16.964
4 18 xen 16.457
4 19 xen 16.895
4 20 xen 16.837
4 21 xen 16.884
4 22 xen 17.003
4 23 xen 17.039
4 24 xen 16.548
4 25 xen 16.841
4 26 xen 16.556
4 27 xen 17.956
4 28 xen 16.574
4 29 xen 16.797
4 30 xen 16.732
8 1 xen 87.702
8 2 xen 82.589
8 3 xen 82.441
8 4 xen 91.951
8 5 xen 8.863
8 6 xen 11.776
8 7 xen 10.352
8 8 xen 8.849
8 9 xen 8.734
8 10 xen 9.004
8 11 xen 8.881
8 12 xen 8.730
8 13 xen 8.835
8 14 xen 9.060
8 15 xen 8.836
8 16 xen 8.908
8 17 xen 8.995
8 18 xen 8.970
8 19 xen 9.056
8 20 xen 8.742
8 21 xen 8.751
8 22 xen 8.780
8 23 xen 8.850
