CPUs Experimento Ambiente Tempo
10 10 nativo 1.1564
10 11 nativo 1.1594
10 12 nativo 1.1580
10 13 nativo 1.1590
10 14 nativo 1.1548
10 15 nativo 1.1597
10 16 nativo 1.1529
10 17 nativo 1.1525
10 18 nativo 1.1574
10 19 nativo 1.1555
10 20 nativo 1.1621
10 21 nativo 1.1550
10 22 nativo 1.1498
10 23 nativo 1.1533
10 24 nativo 1.1553
10 25 nativo 1.1526
10 26 nativo 1.1574
10 27 nativo 1.1498
10 28 nativo 1.1536
10 29 nativo 1.1553
10 30 nativo 1.1591
16 1 nativo 1.8396
16 2 nativo 1.8337
16 3 nativo 1.8063
16 4 nativo 1.8347
16 5 nativo 1.8303
16 6 nativo 1.8291
16 7 nativo 1.7954
16 8 nativo 1.8184
16 9 nativo 1.8219
16 10 nativo 1.8345
16 11 nativo 1.8386
16 12 nativo 1.7628
16 13 nativo 1.8319
16 14 nativo 1.7960
16 15 nativo 1.8290
16 16 nativo 1.8338
16 17 nativo 1.8355
16 18 nativo 1.8428
16 19 nativo 1.8056
16 20 nativo 1.8211
16 21 nativo 1.8011
16 22 nativo 1.8296
16 23 nativo 1.8319
16 24 nativo 1.8419
16 25 nativo 1.8311
16 26 nativo 1.8502
16 27 nativo 1.8307
16 28 nativo 1.8162
16 29 nativo 1.8374
16 30 nativo 1.8435
20 1 nativo 2.1083
20 2 nativo 1.8569
20 3 nativo 2.2722
20 4 nativo 2.2793
20 5 nativo 2.2145
20 6 nativo 2.1414
20 7 nativo 2.0370
20 8 nativo 2.2799
20 9 nativo 2.0306
20 10 nativo 1.9326
20 11 nativo 2.2617
20 12 nativo 2.0457
20 13 nativo 2.2751
20 14 nativo 2.2705
20 15 nativo 1.9080
20 16 nativo 2.2730
20 17 nativo 1.9529
20 18 nativo 2.2777
20 19 nativo 2.0066
20 20 nativo 1.7560
20 21 nativo 2.2388
20 22 nativo 2.1788
20 23 nativo 2.2844
20 24 nativo 1.9461
20 25 nativo 2.0893
20 26 nativo 1.7560
20 27 nativo 2.2434
20 28 nativo 1.6903
20 29 nativo 1.6105
20 30 nativo 2.2424
32 1 nativo 2.0261
32 2 nativo 2.0088
32 3 nativo 1.9980
32 4 nativo 1.9632
32 5 nativo 1.9967
32 6 nativo 2.0499
32 7 nativo 2.0277
32 8 nativo 2.0600
32 9 nativo 1.9918
32 10 nativo 1.9979
32 11 nativo 1.9487
32 12 nativo 2.0210
32 13 nativo 1.9467
32 14 nativo 2.0191
32 15 nativo 1.9962
32 16 nativo 1.8758
32 17 nativo 2.0428
32 18 nativo 2.0115
32 19 nativo 2.0444
32 20 nativo 2.0203
32 21 nativo 1.9990
32 22 nativo 2.0503
32 23 nativo 2.0488
32 24 nativo 1.9665
32 25 nativo 1.9518
32 26 nativo 1.9589
32 27 nativo 2.0468
32 28 nativo 2.0429
32 29 nativo 1.9178
32 30 nativo 1.9435
40 1 nativo 2.5741
40 2 nativo 2.5776
40 3 nativo 2.5945
40 4 nativo 2.5711
40 5 nativo 2.5790
40 6 nativo 2.6042
40 7 nativo 2.5835
40 8 nativo 2.1712
40 9 nativo 2.5704
40 10 nativo 2.5000
40 11 nativo 2.5194
40 12 nativo 2.6077
40 13 nativo 2.5841
40 14 nativo 2.5992
40 15 nativo 2.5191
40 16 nativo 2.5640
40 17 nativo 2.6009
40 18 nativo 2.5991
40 19 nativo 2.5690
40 20 nativo 2.5983
40 21 nativo 2.5804
40 22 nativo 2.6016
40 23 nativo 2.5952
40 24 nativo 2.6012
40 25 nativo 2.4071
40 26 nativo 2.5603
40 27 nativo 2.5991
40 28 nativo 2.5381
40 29 nativo 2.5389
40 30 nativo 2.5887
