CPUs Experimento Ambiente Tempo
4 1 Xen_3 24.5184 
4 2 Xen_3 24.5417 
4 3 Xen_3 24.6349 
4 4 Xen_3 24.5065 
4 5 Xen_3 24.1421 
4 6 Xen_3 24.5298 
4 7 Xen_3 24.1426 
4 8 Xen_3 24.4952 
4 9 Xen_3 24.1403 
4 10 Xen_3 24.5005 
4 11 Xen_3 24.5084 
4 12 Xen_3 24.5434 
4 13 Xen_3 24.5335 
4 14 Xen_3 24.1729 
4 15 Xen_3 24.5109 
4 16 Xen_3 24.1275 
4 17 Xen_3 24.5632 
4 18 Xen_3 24.1517 
4 19 Xen_3 24.5161 
4 20 Xen_3 24.5266 
4 21 Xen_3 24.1073 
4 22 Xen_3 24.1347 
4 23 Xen_3 24.5644 
4 24 Xen_3 24.1732 
4 25 Xen_3 24.5292 
4 26 Xen_3 24.5294 
4 27 Xen_3 24.4696 
4 28 Xen_3 24.1659 
4 29 Xen_3 24.1152 
4 30 Xen_3 24.5345 
8 1 Nativo 13.1457 
8 2 Nativo 13.1450 
8 3 Nativo 13.1600 
8 4 Nativo 13.1536 
8 5 Nativo 13.1572 
8 6 Nativo 13.1473 
8 7 Nativo 13.1504 
8 8 Nativo 13.1451 
8 9 Nativo 13.1505 
8 10 Nativo 13.1570 
8 11 Nativo 13.1457 
8 12 Nativo 13.1447 
8 13 Nativo 13.1456 
8 14 Nativo 13.1480 
8 15 Nativo 13.1523 
8 16 Nativo 13.1508 
8 17 Nativo 13.1461 
8 18 Nativo 13.1485 
8 19 Nativo 13.1507 
8 20 Nativo 13.1438 
8 21 Nativo 13.1497 
8 22 Nativo 13.1442 
8 23 Nativo 13.1454 
8 24 Nativo 13.1550 
8 25 Nativo 13.1441 
8 26 Nativo 13.1452 
8 27 Nativo 13.1551 
8 28 Nativo 13.1742 
8 29 Nativo 13.1486 
8 30 Nativo 13.1498 
8 1 kvm_1 13.2187 
8 2 kvm_1 13.2211 
8 3 kvm_1 13.1867 
8 4 kvm_1 13.1764 
8 5 kvm_1 13.1796 
8 6 kvm_1 13.2106 
8 7 kvm_1 13.2844 
8 8 kvm_1 13.2287 
8 9 kvm_1 13.2170 
8 10 kvm_1 13.2858 
8 11 kvm_1 13.1873 
8 12 kvm_1 13.2007 
8 13 kvm_1 13.1970 
8 14 kvm_1 13.2068 
8 15 kvm_1 13.1832 
8 16 kvm_1 13.1960 
8 17 kvm_1 13.1812 
8 18 kvm_1 13.1783 
8 19 kvm_1 13.1794 
8 20 kvm_1 13.6083 
8 21 kvm_1 13.1978 
8 22 kvm_1 13.1917 
8 23 kvm_1 13.2060 
8 24 kvm_1 13.1909 
8 25 kvm_1 13.1889 
8 26 kvm_1 13.1831 
8 27 kvm_1 13.3184 
8 28 kvm_1 13.1881 
8 29 kvm_1 13.1904 
8 30 kvm_1 13.2444 
8 1 kvm_2 13.2572 
8 2 kvm_2 13.1958 
8 3 kvm_2 13.2638 
8 4 kvm_2 13.3199 
8 5 kvm_2 13.1903 
8 6 kvm_2 13.1911 
8 7 kvm_2 13.2960 
8 8 kvm_2 13.2235 
8 9 kvm_2 13.1951 
8 10 kvm_2 13.1976 
8 11 kvm_2 13.2137 
8 12 kvm_2 13.2501 
8 13 kvm_2 13.1806 
8 14 kvm_2 13.2285 
8 15 kvm_2 13.3657 
8 16 kvm_2 13.2836 
8 17 kvm_2 13.1837 
8 18 kvm_2 13.1891 
8 19 kvm_2 13.2768 
8 20 kvm_2 13.1820 
8 21 kvm_2 13.2299 
8 22 kvm_2 13.1883 
8 23 kvm_2 13.2496 
8 24 kvm_2 13.2172 
8 25 kvm_2 13.2237 
8 26 kvm_2 13.2697 
8 27 kvm_2 13.2471 
8 28 kvm_2 13.2332 
8 29 kvm_2 13.2983 
8 30 kvm_2 13.2070 
8 1 kvm_3 13.2312 
8 2 kvm_3 13.2082 
8 3 kvm_3 13.1871 
8 4 kvm_3 13.1837 
8 5 kvm_3 13.1847 
8 6 kvm_3 13.2493 
8 7 kvm_3 13.2643 
8 8 kvm_3 13.2436 
8 9 kvm_3 13.1923 
8 10 kvm_3 13.2015 
8 11 kvm_3 13.1890 
8 12 kvm_3 13.1977 
8 13 kvm_3 13.1765 
8 14 kvm_3 13.3018 
8 15 kvm_3 13.1910 
8 16 kvm_3 13.2051 
8 17 kvm_3 13.2018 
8 18 kvm_3 13.2296 
8 19 kvm_3 13.2262 
8 20 kvm_3 13.1830 
8 21 kvm_3 13.2040 
8 22 kvm_3 13.2028 
8 23 kvm_3 13.1873 
8 24 kvm_3 13.1805 
8 25 kvm_3 13.2385 
8 26 kvm_3 13.1787 
8 27 kvm_3 13.1766 
8 28 kvm_3 13.1759 
8 29 kvm_3 13.1778 
8 30 kvm_3 13.1883 
8 1 Xen_1 12.9021 
8 2 Xen_1 12.9498 
8 3 Xen_1 13.1499 
8 4 Xen_1 12.9167 
8 5 Xen_1 12.9037 
8 6 Xen_1 12.9484 
8 7 Xen_1 13.4927 
8 8 Xen_1 13.0803 
8 9 Xen_1 12.8354 
8 10 Xen_1 12.9550 
8 11 Xen_1 12.8385 
8 12 Xen_1 12.9377 
8 13 Xen_1 12.9124 
8 14 Xen_1 12.8547 
8 15 Xen_1 12.8433 
8 16 Xen_1 12.8927 
8 17 Xen_1 13.0835 
8 18 Xen_1 12.8991 
8 19 Xen_1 12.9223 
8 20 Xen_1 12.9043 
8 21 Xen_1 12.8321 
8 22 Xen_1 13.2823 
8 23 Xen_1 12.8577 
8 24 Xen_1 12.9071 
8 25 Xen_1 12.9109 
8 26 Xen_1 12.8419 
8 27 Xen_1 12.9509 
8 28 Xen_1 12.8968 
8 29 Xen_1 12.9856 
8 30 Xen_1 12.9700 
8 1 Xen_2 12.9005 
8 2 Xen_2 12.9158 
8 3 Xen_2 13.0123 
8 4 Xen_2 12.8647 
8 5 Xen_2 13.5957 
8 6 Xen_2 13.0253 
8 7 Xen_2 13.0902 
8 8 Xen_2 13.0261 
8 9 Xen_2 12.8492 
8 10 Xen_2 12.9143 
8 11 Xen_2 12.9113 
8 12 Xen_2 12.8517 
8 13 Xen_2 12.9069 
8 14 Xen_2 13.0075 
8 15 Xen_2 12.9103 
8 16 Xen_2 12.9001 
8 17 Xen_2 12.9134 
8 18 Xen_2 12.9292 
8 19 Xen_2 12.9055 
8 20 Xen_2 12.9465 
8 21 Xen_2 12.9083 
8 22 Xen_2 12.8508 
8 23 Xen_2 12.8558 
8 24 Xen_2 12.9982 
8 25 Xen_2 12.9867 
8 26 Xen_2 12.8992 
8 27 Xen_2 12.9319 
8 28 Xen_2 13.0366 
8 29 Xen_2 12.8303 
8 30 Xen_2 12.9215 
8 1 Xen_3 12.9633 
8 2 Xen_3 12.8551 
8 3 Xen_3 12.8452 
8 4 Xen_3 12.8511 
8 5 Xen_3 12.8563 
8 6 Xen_3 12.8606 
8 7 Xen_3 12.8602 
8 8 Xen_3 12.9546 
8 9 Xen_3 12.8479 
8 10 Xen_3 12.8449 
8 11 Xen_3 12.9238 
8 12 Xen_3 12.9247 
8 13 Xen_3 12.8840 
8 14 Xen_3 12.8397 
8 15 Xen_3 12.8455 
8 16 Xen_3 12.8380 
8 17 Xen_3 12.8425 
8 18 Xen_3 12.8412 
8 19 Xen_3 12.8702 
8 20 Xen_3 12.9014 
8 21 Xen_3 12.9211 
8 22 Xen_3 12.8676 
8 23 Xen_3 12.9170 
8 24 Xen_3 12.9104 
8 25 Xen_3 12.9070 
8 26 Xen_3 12.8642 
8 27 Xen_3 12.8606 
8 28 Xen_3 12.9126 
8 29 Xen_3 12.8538 
8 30 Xen_3 12.9125 
